hash,log_cnt,add,del,mod,other_changes,other_ext,ratio,isConsistent,message
977bd8d5e1e61dc877c468e8937a4ab3094e53eb,2,21,0,2,FALSE,FALSE,0.08695652174,CONSISTENT,lib/rbtree_test.c: add (inorder) traversal test
014c4440161b96ad237b1795f9dfdff24c419342,1,31,0,18,FALSE,TRUE,0.02040816327,CONSISTENT,drm/amd/powerplay: implement power1_cap and power1_cap_max interface for SMU11 (v2)
b9fd14c20871e6189f635e49b32d7789e430b3c8,1,1,0,2,FALSE,FALSE,0.3333333333,CONSISTENT,batman-adv: Fix segfault when writing to throughput_override
e6bc5053b8533725f649898d6df57a4dd49ac848,1,11,0,19,FALSE,FALSE,0.03333333333,CONSISTENT,staging: ks7010: use linux circular buffer header macros to handle tx and rx queues
9be93e1ab73f34953971cb1b92e79826aa274055,1,0,2,6,FALSE,FALSE,0.125,CONSISTENT,gpio: pch: Use for_each_set_bit() in IRQ handler
66695837e109310823c66c814a4ba068118ecd83,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drivers/staging/media: atomisp: Removing redundant information from dev_err
43e2ea63eb9781bc980cbcb954d26fec8ad108e6,1,1,86,173,FALSE,TRUE,0.003846153846,CONSISTENT,[media] cxd2820r: convert to regmap api
568e5476cf2b8dfdcf123a67b88fb724beb5487c,2,0,0,3,FALSE,FALSE,0.6666666667,INCONSISTENT,mfd: hi6421-pmic: Update dev_err messages
232627905f12a05df75853c62451ce0886803cee,1,0,1,11,FALSE,TRUE,0.08333333333,CONSISTENT,svcrdma: Clean up Send SGE accounting
98e683443ba298685205c0c5157df49e42c1c0b1,1,1,0,4,FALSE,FALSE,0.2,CONSISTENT,kvm: selftests: aarch64: compile with warnings on
2ff7e61e0d30ff166a2ae94575526bffe11fd1a8,3,0,124,1119,FALSE,TRUE,0.002413515688,CONSISTENT,btrfs: take an fs_info directly when the root is not used otherwise
c58a3ae58bce99d20fdbc5d97beecf31cc19f3dd,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,serial: sh-sci: do not warn if DMA transfers are not supported
d1f38d995e984db36449661fcbad1649c21883e7,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,scsi: megaraid_sas: correct an info message
b3e94405941e6916d5e365454d74560c2bea47ca,1,109,0,97,FALSE,TRUE,0.004854368932,CONSISTENT,coresight: associating path with session rather than tracer
dfabc0eee1400b910d9e0f4bc55af8d2797927d2,1,30,25,32,FALSE,TRUE,0.01149425287,CONSISTENT,ALSA: dice: ensure phase lock before starting streaming
775fa8c3aa22df720f433e871f94cfb182f5913d,1,25,0,2,TRUE,FALSE,0.03703703704,CONSISTENT,PM / devfreq: Simplify the sysfs name of devfreq-event device
ffd81dcfef85a33729f90e4acd2f61a68e56b993,2,37,0,63,FALSE,TRUE,0.02,CONSISTENT,cpufreq: Add and use cpufreq_for_each_{valid_
59e34ba82aebf75ea70508a114ada1ed3ca0df7c,1,0,0,7,FALSE,FALSE,0.1428571429,CONSISTENT,[media] tc358743: Do not read number of CSI lanes in use from chip
80baf649c2778bb8900cb9011bc712b89faddbdb,5,0,3,8,FALSE,FALSE,0.4545454545,CONSISTENT,fpga zynq: Remove priv->dev
76864868dbab0bfd9aadaa9155acfe396f8069e4,1,4,0,22,FALSE,FALSE,0.03846153846,CONSISTENT,ALSA: firewire-lib: cache next data_block_counter after probing tracepoints event for IR context
8ccbbdaa2bc06f7b11fec7f44bf2501786a189ba,2,0,0,8,FALSE,FALSE,0.25,CONSISTENT,arm64
cf2430279006e4afa67dfa4cf952ded38c7ed5b4,1,25,0,28,FALSE,TRUE,0.01886792453,CONSISTENT,scsi: cxlflash: Separate AFU internal command handling from AFU sync specifics
6e41e2257f1094acc37618bf6c856115374c6922,1,0,7,18,FALSE,FALSE,0.04,CONSISTENT,p54usb: Fix race between disconnect and firmware loading
187a1446cbde4ee923592c2b792308d1a9b2499c,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"[media] b2c2: fix spelling mistake: ""Contunuity"" -> ""Continuity"""
aa88d25d5296b013f2b8fec9277db1d9539b5579,1,32,0,12,FALSE,FALSE,0.02272727273,CONSISTENT,ARM: davinci: da830-evm: use aemif platform driver
9db0c5caa7471b463627e1a87c58de874be1c55f,1,0,25,53,FALSE,FALSE,0.01282051282,CONSISTENT,drm/i915: Stop retiring along engine
05844f83132250d47514721b6801791972745082,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"selftests/timers: fix spelling mistake: ""Asynchronous"""
148569fddbc6d3ce97236c4344068b1293e51838,1,90,0,42,FALSE,FALSE,0.007575757576,CONSISTENT,ASoC: hdac_hdmi: Enable playback on all enumerated ports
c2052a4e5c99f7edcb0283e6e12b2fb6975b7353,1,222,0,20,TRUE,TRUE,0.004132231405,CONSISTENT,drm/msm: implement a2xx mmu
c81abe34fe1ec5e60e5cba6adc912d30e44cc40d,1,14,0,64,FALSE,TRUE,0.01282051282,CONSISTENT,f2fs: allocate a bio for discarding when actually issuing it
4e49226ea8e1810d2c14d9e92a290bad239b512b,2,22,0,3,FALSE,FALSE,0.08,INCONSISTENT,powerpc/watchdog: provide more data in watchdog messages
1204d12a494cf5dff497859a5febf2ae30a28970,12,7,0,24,FALSE,FALSE,0.3870967742,INCONSISTENT,i2c: algos: bit: make the error messages grepable
20e00db2f59bdddf8a8e241473ef8be94631d3ae,3,3,0,17,FALSE,FALSE,0.15,CONSISTENT,ASoC: wm_adsp: Fix dma-unsafe read of scratch registers
d011fb3164e8694d7839f10a497f8ab6c660149a,1,3,0,1,FALSE,FALSE,0.25,INCONSISTENT,NVMe: Reduce driver log spamming
b6e7d894c3d211b87dd7fde11b2916ecfc20179a,1,12,0,1,FALSE,TRUE,0.07692307692,CONSISTENT,drm/i915/skl: Store and print the DMC firmware version we load
2731a944f6512b3a2684ebc1d78e2d59c18b06fc,1,0,8,45,FALSE,TRUE,0.01886792453,CONSISTENT,f2fs: Use skcipher
bc794ac3b5836ee2b2420b0597f33538ad100be0,4,0,1,75,FALSE,FALSE,0.05263157895,CONSISTENT,watchdog: watchdog_dev: Use single variable name for struct watchdog_device
7fbb639aea353832046a72ad3201510cada27f9a,1,0,0,3,FALSE,FALSE,0.3333333333,INCONSISTENT,"clk: mvebu: fix spelling mistake ""gatable"" -> ""gateable"""
bf3e8502eefdbb7ac1b8163e5c3acdcb505ae745,5,0,38,144,FALSE,FALSE,0.02747252747,CONSISTENT,Input: synaptics-rmi4 - clean up F30 implementation
fdfb4a99b6ab8c393db19e3b92968b74ca2757b0,3,44,0,85,FALSE,TRUE,0.02325581395,CONSISTENT,binder: separate binder allocator structure from binder proc
25c089d78f3833edf614fc377e75e9cf848562f5,1,481,0,1,TRUE,TRUE,0.002074688797,CONSISTENT,qed: Add basic L2 interface
605b3bec73cbd74b4ac937b580cd0b47d1300484,1,0,2,3,FALSE,FALSE,0.2,CONSISTENT,spi: spidev: Fix OF tree warning logic
4c411157a42f122051ae3469bee0b5cabe89e139,9,0,0,9,FALSE,FALSE,1,INCONSISTENT,lkdtm: Print real addresses
1f3df4dc088d927683b292118cd8b4eaaf1af573,7,0,0,7,FALSE,FALSE,1,INCONSISTENT,mtd: nand: mxc: use dev_dbg to print debug messages
1ec9dd80bedc208c00b18069cfd615a4cbfeab17,2,22,0,29,FALSE,FALSE,0.03921568627,CONSISTENT,MIPS: CPS: Detect CPUs in secondary clusters
c121f72a66c5f92fbe2fc53baa274eef39875cec,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"net: bgmac: fix spelling mistake: ""connecton"" -> ""connection"""
78618d395b65fadb2937a985308c3a4d2897ade2,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,sysfs print name of undiscoverable attribute group
b1824eef28dcb384d5f771b79ec9a65474e20218,1,0,7,9,FALSE,FALSE,0.0625,CONSISTENT,skd: Simplify the code for handling data direction
e67f85fb96ca80e5a60ea69c536affed0affc77d,2,0,9,41,FALSE,FALSE,0.04,CONSISTENT,selftests: membarrier: use ksft_* var arg msg api
de1960369115bc997689cefc53a548b3db50a78c,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/amd/powerplay: fix typo on avfs disable
821cfbb0dcfbb24506dc6958361ca2b80b928049,1,14,0,1,FALSE,TRUE,0.06666666667,CONSISTENT,tools: bpftool: add a command to display bpftool version
da6a4352e7c867f81d7336f6517e819b3cce06bf,1,11,1,171,FALSE,TRUE,0.005464480874,CONSISTENT,mac80211: separate encoding/bandwidth from flags
86bda539fa90184ca404afb38cd015416bf81d15,1,0,1,22,FALSE,TRUE,0.04347826087,CONSISTENT,ceph: have ceph_mdsc_do_request call ceph_mdsc_submit_request
013dd9e038723bbd2aa67be51847384b75be8253,1,10,0,5,FALSE,FALSE,0.06666666667,CONSISTENT,drm/i915/dp: fall back to 18 bpp when sink capability is unknown
1eeef2d7483a7e3f8d2dd2a5b9939b3b814dc549,2,8,0,9,FALSE,FALSE,0.1176470588,CONSISTENT,mtd: handle partitioning on devices with 0 erasesize
2bc02355f8ba2c1f108ec8b16a673b467a17228c,3,150,0,29,FALSE,TRUE,0.01675977654,CONSISTENT,usb: dwc3: qcom: Add support for booting with ACPI
7febb418a32a2caaef57bca91df41c658406670d,1,7,0,14,FALSE,TRUE,0.04761904762,CONSISTENT,[media] mtk-mdp: allocate video_device dynamically
a81a98cee94519807e826e199bb579a546efa289,1,184,0,21,FALSE,TRUE,0.00487804878,CONSISTENT,ath10k: add FW API support to test mode
1ee6667cd8d183b2fed12f97285f184431d2caf9,2,29,0,11,FALSE,FALSE,0.05,CONSISTENT,libnvdimm
5d07188e210d22aa076975ef9a8ece5633930e13,22,3,0,26,FALSE,FALSE,0.7586206897,INCONSISTENT,PCI: xilinx: Add local struct device pointers
e1cea2e7396820730ca98d53e986bd5241ef14cc,1,1,0,1,FALSE,FALSE,0.5,INCONSISTENT,ibmvnic: Report rx buffer return codes as netdev_dbg
6e6bc5f6e6eced5d820342db3f00d3404ce08936,1,17,0,2,FALSE,TRUE,0.05263157895,CONSISTENT,platform/x86: thinkpad_acpi: silence HKEY 0x6032
0b598e4f877ba28603985031b98d4d592464ade7,1,0,0,4,FALSE,FALSE,0.25,INCONSISTENT,virt: vbox: use %pap format for printing resource_size_t
ccfe78873c22561d3c514790094dc408e4876077,2,0,4,9,FALSE,FALSE,0.1538461538,CONSISTENT,fixdep: remove unneeded memcpy() in parse_dep_file()
503f9aa9cc97d8563b77ab9ebc1ce78e49697881,1,0,67,176,FALSE,TRUE,0.004115226337,CONSISTENT,net: mvneta: convert to phylink
e2a2d38501cb759333342d97442b3742830752ca,1,2,0,2,FALSE,FALSE,0.25,INCONSISTENT,clocksource/drivers/moxart: Replace panic by pr_err
75eefe95ee7565c695d1e736005876d18742537f,1,8,0,33,FALSE,TRUE,0.0243902439,CONSISTENT,drm/nouveau/disp/dp: store current link configuration in nvkm_ior
2974ab6e8bd8ad06d30ed471b91f8ff7aa6debd8,17,8,0,31,FALSE,TRUE,0.4358974359,INCONSISTENT,net/mlx5: Improve driver log messages
68e49702a1216bbf098ebfff954eeb8f6fd96415,1,14,0,2,FALSE,FALSE,0.0625,CONSISTENT,i40e: 25G FEC status improvements
b2c96de7fe3cd306df039c89727cb137b89d82ef,1,22,1,109,FALSE,TRUE,0.007575757576,CONSISTENT,cifs: update init_sg
d38f1c3715d6de00d3b7a09254f9a0930d611bed,2,2,0,12,FALSE,FALSE,0.1428571429,CONSISTENT,rtl8xxxu: rtl8723au: Introduce a pointer to efuse
766038846e875740cf4c20dfc5d5b292ba47360a,19,0,1,44,FALSE,FALSE,0.4222222222,INCONSISTENT,md/raid0: replace printk() with pr_*()
b02394aa75e3942bea8dac6efc7f1a179fbe011f,1,10,0,4,FALSE,FALSE,0.07142857143,CONSISTENT,IB/mlx5: Improve ODP debugging messages
e1a2e2010ba9d3c765b2e37a7ae8b332564716f1,1,4,0,11,FALSE,TRUE,0.06666666667,CONSISTENT,irqchip/gic-v3-its: Keep track of property table's PA and VA
d24c8f24ea897ae89738b865a41b0a5d70137c46,1,40,0,44,FALSE,TRUE,0.0119047619,CONSISTENT,net: smc91x: convert pxa dma to dmaengine
13a88bf5e0fa886394d7148b9eec1f58d14608b5,3,0,1,3,FALSE,FALSE,0.75,INCONSISTENT,cdc-wdm: cleanup debug messages
93ba2222550415e61f773a8e2ecd1f2a665f5ef5,4,0,0,7,FALSE,FALSE,0.5714285714,INCONSISTENT,hv_netvsc: remove excessive logging on MTU change
21e433bdb95bdf3aa48226fd3d33af608437f293,4,0,6,11,FALSE,FALSE,0.2352941176,INCONSISTENT,x86/speculation: Clean up various Spectre related details
23f3ff72bc6f05116b27e3628868b4912dd9a2b2,7,1,0,15,FALSE,FALSE,0.4375,CONSISTENT,mmc: pxamci: provide a short-hand for &pdev->dev
1c7a94e4aa564cd5e9d6fc661916c44328263ea7,1,1,0,3,FALSE,FALSE,0.25,INCONSISTENT,scsi: mpt3sas: Display message on Configurable secure HBA
6d0aeaa36178382898a15836c8c6542d92527a8c,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,staging: lustre: libcfs: update error messages in linux-module.c
d9241ff2f2acbc9241bcb4fb58c36d6a56f8c73a,5,0,0,11,FALSE,FALSE,0.4545454545,INCONSISTENT,usb: Convert to using %pOF instead of full_name
fbd8a6ba65443a8a79183edd9c2e1ad302339063,1,63,6,30,FALSE,TRUE,0.0101010101,CONSISTENT,scsi: lpfc: Add 64G link speed support
503a62862e8fc08b2d4c0db06ba3adae3bbd61bc,10,1,19,73,FALSE,TRUE,0.1075268817,CONSISTENT,KVM: arm/arm64: vgic: Rely on the GIC driver to parse the firmware tables
42db09c1b0378e118b804d948a5bab6194721506,1,177,0,22,FALSE,TRUE,0.005025125628,CONSISTENT,iwlwifi: mvm: support dqa queue sharing
f5fec4cc2949421af74bdd005abd99fcbaf9d0d7,1,0,1,8,FALSE,FALSE,0.1111111111,CONSISTENT,power: supply: gpio-charger: Use GPIOF_ACTIVE_LOW for legacy setup
fd78e6af810377363a2b3439b942840fa4f4ea86,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/amd/powerplay: fix unfreeze level smc message for smu7
aae22f16022600bae990ec4c2f2cb997c7393216,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"MIPS: VPE: Fix spelling mistake: ""uneeded"" -> ""unneeded"""
54cff6479fd87e4a941e3686d93faa734586922b,1,0,0,16,FALSE,TRUE,0.0625,CONSISTENT,drm/i915/gvt: Make elsp_dwords in the right order
feab6ac25dbfe3ab96299cb741925dc8d2da0caf,1,8,0,9,FALSE,FALSE,0.05882352941,CONSISTENT,ceph: fix dir_lease_is_valid()
fc99b90154e519dd6cd21cb11d013f36017a1b94,1,4,0,11,FALSE,FALSE,0.06666666667,INCONSISTENT,rtc: m41t80: remove warnings and replace obsolete function
16bd2c482c328e58ba50c0b03f41b885699208c4,1,0,0,14,FALSE,TRUE,0.07142857143,CONSISTENT,staging: ks7010: avoid CamelCase: receiveDTIMs
65ac8c84b5712fe31055856d03117b16dd7f8730,2,0,17,8,FALSE,TRUE,0.08,CONSISTENT,media: staging/cxd2099: fix remaining checkpatch-strict issues
ac994e80f94f440138774830f2edf148d6ece1f3,1,9,0,6,FALSE,FALSE,0.06666666667,CONSISTENT,s390/zcrypt: Rework ap init in case of out of range domain param.
3f46833df94eec3b7057181898e02cb9e4a49074,1,3,0,1,FALSE,FALSE,0.25,INCONSISTENT,libnvdimm: Debug probe times
41c8f70f5a3db7e06179186b6525fd9ee1d7d314,2,7,9,52,FALSE,TRUE,0.02941176471,CONSISTENT,xprtrdma: Harden backchannel call decoding
9254db077a171cd74476b22675a499442d3b9e63,1,0,1,16,FALSE,FALSE,0.05882352941,CONSISTENT,staging: wilc1000: rename pu8bssid of struct connect_attr
3fcc773be62a9c42dc9a5c1108da298fb9f66cfa,1,16,0,9,FALSE,TRUE,0.04,CONSISTENT,mlxsw: Add extack messages for port_{un
648700f76b03b7e8149d13cc2bdb3355035258a9,1,0,308,265,FALSE,TRUE,0.001745200698,CONSISTENT,inet: frags: use rhashtables for reassembly units
8e5de1d8c34c63331f12cf7bf7bbf115bba0317a,1,0,0,3,FALSE,FALSE,0.3333333333,INCONSISTENT,drm/radeon: Spell vga_switcheroo consistently
d1642ea717be09039114dad57a8ae08d77f17dfb,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,regulator: core: fix typo in regulator_bulk_disable()
faec6f8a1cd2c44e439de35ab3328c5cf7bf52d8,1,33,0,24,FALSE,TRUE,0.01754385965,CONSISTENT,libnvdimm
94b9149febddcd367de75d2706a32183e2abbaa7,2,33,0,29,FALSE,FALSE,0.03225806452,CONSISTENT,spi: qup: refactor spi_qup_io_config into two functions
ba43c4d0fe5ab053c058fd7e2402eb8ba1c41074,2,16,0,5,FALSE,FALSE,0.09523809524,CONSISTENT,Fix rejected nvme LS Req.
8649aaef4044681257ed38cf8706aea88430f2c4,1,58,0,18,FALSE,TRUE,0.01315789474,CONSISTENT,igb: Add support for using order 1 pages to receive large frames
66542c3b9d2fe179f7392f01aaf49a5b432426a7,6,72,0,284,FALSE,TRUE,0.01685393258,CONSISTENT,habanalabs: add MMU shadow mapping
89af8746dea940c66f414866eed2a964a348dc09,1,0,0,21,FALSE,FALSE,0.04761904762,CONSISTENT,can: flexcan: use pointer to struct regs instead of void pointer for mmio address space
9ef8690be13d8ae3130749fbcc0cc21e4e3f738c,13,59,0,21,FALSE,FALSE,0.1625,INCONSISTENT,net/ncsi: Improve general state logging
4dda7e96cfc6474d88682547180a9e42687c5a6e,2,26,0,29,FALSE,TRUE,0.03636363636,CONSISTENT,greybus: USB: convert to a gpbridge driver
8cfb86003dbfbe7341574fef02c96b97cbd63997,1,0,4,46,FALSE,TRUE,0.02,CONSISTENT,mwifiex: Reduce endian conversion for REG Host Commands
be309c3cd3dcbebbd2b742e9a2a24482c92e01ff,1,1,0,1,FALSE,FALSE,0.5,INCONSISTENT,i2c: print more info when acpi_i2c_space_handler() fails
9c85a4d0aeab2c70c18ce4e3939c202d9c1c8235,4,20,0,19,FALSE,FALSE,0.1025641026,INCONSISTENT,staging: bcm2835-camera: Provide more specific probe error messages
0716931a82b4d0e211d2ef66616ad7130107e455,1,10,0,21,FALSE,FALSE,0.03225806452,CONSISTENT,drm/i915/icl: fix transcoder state readout
14547f7d74c4a2583214693f69d45374b8028649,2,2,0,6,FALSE,TRUE,0.25,CONSISTENT,cifs: add server argument to the dump_detail method
a30e7d1e37e8acc37c25420d93af218166cca3ae,1,0,0,5,FALSE,FALSE,0.2,INCONSISTENT,nds32: Fix compiler warning
778fbddd31af61fff31774300bd4203b23893932,1,0,0,3,FALSE,FALSE,0.3333333333,INCONSISTENT,staging: rtlwifi: rtl8822be: Use __func__ instead of hardcoded name
8edd11c9ad3a6205eea6de9d02eaf64c681a0658,1,0,0,9,FALSE,FALSE,0.1111111111,CONSISTENT,nvme-fabrics: Allow 0 as KATO value
67fd38973513c341c84654ae2f819089b840a39b,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,block
72db33355c1431fefcabb06c9c25705e8226eed5,1,0,9,8,FALSE,FALSE,0.05882352941,CONSISTENT,fbdev: ssd1307fb: Start to use gpiod API for reset gpio
859420e3155d8192b31a93cd92d32c85151bf8da,6,0,0,9,FALSE,FALSE,0.6666666667,INCONSISTENT,ide: pmac: Convert to using %pOF instead of full_name
2879265f514b1f4154288243c91438ddbedb3ed4,1,0,1,4,FALSE,FALSE,0.2,INCONSISTENT,scsi: lpfc: Fix errors in log messages.
01fd0742248cfc99b3b0cba1e09e1c0ecb8658fa,1,2,0,3,FALSE,FALSE,0.2,CONSISTENT,rxrpc: Allow tx_winsize to grow in response to an ACK
b7f05d4ae0a66ec0494dd0f9a7f2114cbe6fd2ea,2,0,3,42,FALSE,FALSE,0.04444444444,CONSISTENT,drm/i915: Pass dev_priv to INTEL_INFO everywhere apart from the gen use
8bc4a9ed85046c214458c9e82aea75d2f46cfffd,10,362,0,276,FALSE,FALSE,0.01567398119,CONSISTENT,[media] hackrf: add support for transmitter
d373a712c1142a4e119e359df63c192afa9bb2fb,4,0,36,30,FALSE,TRUE,0.06060606061,CONSISTENT,orangefs: Remove useless xattr prefix arguments
90ad7c442f6e32fa74f2d5e6fd28ace110b5025a,1,0,1,3,FALSE,FALSE,0.25,INCONSISTENT,tty: serial: 8250: Fix multi-line strings
05b39a8b5cecaaf356497ee7df2f8acbc59eb2ee,1,0,4,21,FALSE,FALSE,0.04,CONSISTENT,orangefs: lift handling of timeouts and attempts count to service_operation()
647e18e3bd0308b38d5341fc08cd70ed1ce28a71,5,0,74,79,FALSE,FALSE,0.03267973856,CONSISTENT,svcrdma: Clean up RPC-over-RDMA Call header decoder
0327963440926094731571562f6089bfa5a13610,4,0,1,10,FALSE,FALSE,0.3636363636,CONSISTENT,rtc: s35390a: introduce struct device in probe
e33e33b4d1c699d06fb8ccd6da80b309b84ec975,4,0,0,16,FALSE,FALSE,0.25,INCONSISTENT,mm
aeffda6b10f8d4cf1c5bb10eac30a7a47f7ce184,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,"libertas: fix spelling mistake ""Donwloading"" -> ""Downloading"""
8f1a0ac1eba70b811dfcf9034f6d9c977e21cb83,2,0,90,33,FALSE,FALSE,0.0162601626,CONSISTENT,staging: wilc1000: handle scan operation callback from cfg80211 context
ff627e3d07a07f7ed1105f459ee9586d4be7818e,10,2,0,14,FALSE,FALSE,0.625,INCONSISTENT,nfp: bpf: reuse verifier log for debug messages
5fd88337d209d5948ab86b6dfca968dbb29ef89a,5,0,6,985,FALSE,TRUE,0.005045408678,CONSISTENT,staging: lustre: fix all conditional comparison to zero in LNet layer
5a3f58dfd1420347be838546e00a4a9e847bda30,1,13,0,2,FALSE,TRUE,0.06666666667,CONSISTENT,drm/i915: Stop getting the fault address from RING_FAULT_REG
3556dd408232e1d0dea7e24eea217a3d1185bfc0,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,drm/i915/bios: fix format string of the VBT signature logging
36dba13bda9e33ed22b8c8bcff5283a2d54578da,3,3,0,5,FALSE,TRUE,0.375,INCONSISTENT,[media] tda18271: use prefix on all printk messages
687df1ad848102da9ea1ee8b0c64c2576ceb60f6,1,0,10,2,FALSE,FALSE,0.08333333333,CONSISTENT,ASoC: omap-abe-twl6040: Use devm_snd_soc_register_card()
a114580f8f3e5bdefc14d75d6c3ba7032210b980,1,3,0,23,FALSE,FALSE,0.03846153846,CONSISTENT,ASoC: tpa6130a2: fix volume setting when no stream is running
d8303ace36aaa001e1704acb2bd13dd4f08a0d67,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ACPICA: iASL/Disassembler: Add a check for missing filename
0e8bc06a2fbb4d6b688baa8e2416cd07f9453595,1,14,1,36,FALSE,TRUE,0.01960784314,CONSISTENT,KVM: s390: PSW forwarding / rewinding / ilc rework
8dbbf582518190b22681c0fa0d9a129b047138a2,1,0,13,3,FALSE,FALSE,0.0625,CONSISTENT,tpm-chip: utilize new cdev_device_add helper function
6c6874f401e5a0caab3b6a0663169e1fb5e930bb,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,tools: bpftool: use correct argument in cgroup errors
57a09bf0a416700676e77102c28f9cfcb48267e0,1,101,0,17,FALSE,TRUE,0.008474576271,CONSISTENT,bpf: Detect identical PTR_TO_MAP_VALUE_OR_NULL registers
d96dc68e9890b121665bfe44599c98ada044a523,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,mmc: tegra: Fix a warning message
055cd33d93ac310ce68e8b1ebcf88f829426adf5,1,38,0,2,FALSE,TRUE,0.025,CONSISTENT,perf script: Print sample flags more nicely
637917b1efe6a16cc4151f6508e82fc473814fe3,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ASoC: core: fix return code in error message
95fe6c1a209ef89d9f94dd04a0ad72be1487d5d5,1,4,1,61,FALSE,TRUE,0.01515151515,CONSISTENT,block
97b566066ffc2f35940450b408c5f4afa997e4a7,46,1,0,122,FALSE,TRUE,0.3739837398,CONSISTENT,ASoC: cs43130: replace codec to component
3eb47dfca0b245d88a4c30b8e41204036e0882e4,2,5,0,63,FALSE,TRUE,0.02941176471,CONSISTENT,nfp: protect each repr pointer individually with RCU
7c2781e41ec8893ad9ef62f28821e2dbd4bd0420,1,9,0,24,FALSE,FALSE,0.0303030303,CONSISTENT,drm/i915/dp: group link config limits in a struct
d0891265bbc988dc91ed8580b38eb3dac128581b,1,0,47,31,FALSE,TRUE,0.01282051282,CONSISTENT,radix-tree: remove root->height
1c14089e37835dd7a3494636175deddbde2cf43e,4,3,0,25,FALSE,TRUE,0.1428571429,CONSISTENT,iwlwifi: mvm: remove per-queue hw refcount
0c65dfd1a84142887c810fc11573e2edb8df87f6,7,0,0,10,FALSE,FALSE,0.7,INCONSISTENT,drm/i915/stolen: Switch from DEBUG_KMS to DEBUG_DRIVER
67b62f98a1de962277b60d77c0c208b76867dbae,4,8,0,7,FALSE,FALSE,0.2666666667,INCONSISTENT,net: dev: Improve debug statements for adjacency tracking
913ea4d0b1074bac4c42a43ac1677dc56bbbcc52,1,1,0,1,FALSE,FALSE,0.5,INCONSISTENT,tracing: Mention trace_clock=global when warning about unstable clocks
91442431c3f90d69e73f776847058d1ab2efdad1,3,0,0,5,FALSE,FALSE,0.6,INCONSISTENT,mwifiex: increase priority for critical message
14c95fc896e1d3929abde448fd86c07bdbae56d5,5,5,0,32,FALSE,TRUE,0.1351351351,CONSISTENT,gpu: host1x: Consistently use unsigned int for counts
ef06b6f3912f4438f9275922dae17c11360ceefc,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"ASoC: Intel: common: increase the loglevel of ""FW Poll Status""."
0a4bea92409b6846f0da7cb3b463629e8e4b7f92,1,1,144,79,FALSE,TRUE,0.004464285714,CONSISTENT,staging: lustre: obd: remove destroy cookie handling
5f0d02270d0a7a71dde2d4be3566733bba4d951e,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,"mtd: spi-nor: stm32-quadspi: replace ""%p"" with ""%pK"""
ce99814973ac8bd94e371a65c023efc4703af6f6,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,"drm/amd/pp: fix spelling mistake ""dependancy"" -> ""dependency"""
6acc71ccac7187fc0ef85f10bd09c2058f21fab5,1,27,0,23,FALSE,TRUE,0.02,CONSISTENT,arm64: arch_timer: Allows a CPU-specific erratum to only affect a subset of CPUs
